huidxe,H U I DX E,huidxe,,,,,
huiine,H U IIH N E,huiine,,,,,
huiine',H U IIH N EH,huiineqq,,,,,
huiini,H U IIH N I,huiini,,,,,
huiini',H U IIH N IH,huiiniqq,,,,,
huini,H U I N I,huini,,,,,
huinni,H U I NL I,huinni,,,,,
humilde,H U M I L D E,humilde,,,,,
humillar,H U M I Y A R,humillar,,,,,
humillárcabe,H U M I Y AH R K A B E,humillaqrcabe,,,,,
husuga'de',H U S U G AH D EH,husugaqqdeqq,,,,,
ibigueta',I B I G E T AH,ibiguetaqq,,,,,
ibiguétalu',I B I G EH T A L UH,ibigueqtaluqq,,,,,
ibiguétanu,I B I G EH T A N U,ibigueqtanu,,,,,
icaa,I K AAH,icaa,,,,,
icabi,I K A B I,icabi,,,,,
icheza,I CH E Z A,icheza,,,,,
iconio,I K O N I O,iconio,,,,,
icou,I K O U,icou,,,,,
icu,I K U,icu,,,,,
idea,I D E A,idea,,,,,
idioma,I D I O M A,idioma,,,,,
idubi,I D U B I,idubi,,,,,
idumea,I D U M E A,idumea,,,,,
iduuna,I D UUH N A,iduuna,,,,,
idxaaganu,I DX AAH G A N U,idxaaganu,,,,,
idxaahui',I DX AAH U IH,idxaahuiqq,,,,,
idxagalú,I DX AH G A L UH,idxagaluq,,,,,
idxagalúcabe,I DX A G A L UH K A B E,idxagaluqcabe,,,,,
idxagayaa,I DX A G A Y AAH,idxagayaa,,,,,
idxagayaatu,I DX A G A Y AAH T U,idxagayaatu,,,,,
idxagu,I DX A G U,idxagu,,,,,
idxíbi,I DX IH B I,idxiqbi,,,,,
ieepo,I EEH P O,ieepo,,,,,
iga,I G A,iga,,,,,
igá,I G AH,igaq,,,,,
igaa,I G AAH,igaa,,,,,
igaachi',I G AAH CH IH,igaachiqq,,,,,
igaachicabe,I G AAH CH I K A B E,igaachicabe,,,,,
igánicabe,I G AH N I K A B E,igaqnicabe,,,,,
igüeru,I G U E R U,igweru,,,,,
iguidxi,I G I DX I,iguidxi,,,,,
iguiidi',I G IIH D IH,iguiidiqq,,,,,
iliibi,I L IIH B I,iliibi,,,,,
ilírico,I L IH R I K O,iliqrico,,,,,
iluxe,ILUXE,iluxe,,,,,
imagen,I M A J E N,imagen,,,,,
importar,I M P O R T A R,importar,,,,,
impresos,I M P R E S O S,impresos,,,,,
impuestu,I M P U E S T U,impuestu,,,,,
inciensu,I N S I E N S U,inciensu,,,,,
indaanécabeni            ,I N D AAH N EH K A B E N I      ,indaaneqcabeni ,,,,,
india,I N D I A,india,,,,,
ine,INE,ine,,,,,
informe,I N F O R M E,informe,,,,,
ingratu,I N G R A T U,ingratu,,,,,
inguiu,I N G I U,inguiu,,,,,
ini',I N IH,iniqq,,,,,
inínu,I N IH N U,iniqnu,,,,,
innadxí,I NL A DX IH,innadxiq,,,,,
inocente,I N O S E N T E,inocente,,,,,
insistirbe,I N S I S T I R B E,insistirbe,,,,,
insistirlu',I N S I S T I R L UH,insistirluqq,,,,,
instinto,I N S T I N T O,instinto,,,,,
instrumentu,I N S T R U M E N T U,instrumentu,,,,,
insurgente,I N S U R J E N T E,insurgente,,,,,
interés,I N T E R EH S,intereqs,,,,,
interrogar,I N T E RF O G A R,interrogar,,,,,
interu,I N T E R U,interu,,,,,
intiica,I N T IIH K A,intiica,,,,,
intiisi,I N T IIH S I,intiisi,,,,,
intocable,I N T O K A B L E,intocable,,,,,
inu,I N U,inu,,,,,
investigar,I N B E S T I G A R,investigar,,,,,
invitadu,I N B I T A D U,invitadu,,,,,
invitar,I N B I T A R,invitar,,,,,
invitarbe,I N B I T A R B E,invitarbe,,,,,
invitárcabe,I N B I T AH R K A B E,invitaqrcabe,,,,,
invite,I N B I T E,invite,,,,,
iocifed,I O S I F E D,iocifed,,,,,
ipiiru',I P IIH R UH,ipiiruqq,,,,,
ique,I K E,ike,,,,,
ique',I K EH,ikeqq,,,,,
iquebe,I K E B E,ikebe,,,,,
íquebe,IH K E B E,iqkebe,,,,,
íqueca',IH K E K AH,iqkecaqq,,,,,
íquecabe,IH K E K A B E,iqkecabe,,,,,
íquecame,IH K E K A M E,iqkecame,,,,,
íquedu,IH K E D U,iqkedu,,,,,
íquelu',IH K E L UH,iqkeluqq,,,,,
íqueme,IH K E M E,iqkeme,,,,,
iqueneca',I K E N E K AH,ikenecaqq,,,,,
íquenu,IH K E N U,iqkenu,,,,,
íqueru',IH K E R UH,iqkeruqq,,,,,
íquesi,IH K E S I,iqkesi,,,,,
íquetu,IH K E T U,iqketu,,,,,
iquiiñe,I K IIH GN E,ikiinwe,,,,,
iquiiñe',I K IIH GN EH,ikiinweqq,,,,,
iquiiñebe,I K IIH GN E B E,ikiinwebe,,,,,
iquiiñeca',I K IIH GN E K AH,ikiinwecaqq,,,,,
iquiiñecabe,I K IIH GN E K A B E,ikiinwecabe,,,,,
iquiiñedu,I K IIH GN E D U,ikiinwedu,,,,,
iquiiñenu,I K IIH GN E N U,ikiinwenu,,,,,
iquiiñetu,I K IIH GN E T U,ikiinwetu,,,,,
ira,I R A,ira,,,,,
irá',I R AH,iraqqq,,,,,
iraa,I R AAH,iraa,,,,,
irán,I R AH N,iraqn,,,,,
iree,I R EEH,iree,,,,,
ireecouni,I R EEH K O U N I,ireecouni,,,,,
ireeni,I R EEH N I,ireeni,,,,,
iropa,I R O P A,iropa,,,,,
iruti',I R U T IH,irutiqq,,,,,
iruugu,I R UUH G U,iruugu,,,,,
isa,I S A,isa,,,,,
isaac,I S AAH K,isaac,,,,,
isabel,I S A B E L,isabel,,,,,
isaías,I S A IH A S,isaiqas,,,,,
iscariote,I S K A R I O T E,iscariote,,,,,
isla,I S L A,isla,,,,,
islahuiini',I S L A U IIH N IH,islahuiiniqq,,,,,
israel,I S R A E L,israel,,,,,
israelita,I S R A E L I T A,israelita,,,,,
ita,I T A ,ita,,,,,
italia,I T A L I A,italia,,,,,
italiana,I T A L I A N A,italiana,,,,,
iturea,I T U R E A,iturea,,,,,
ivan,I B A N,ivan,,,,,
iván,I B AH N,ivaqn,,,,,
ixí',I X IH,ixiqqq,,,,,
ixí'ca,I X IH K A ,ixiqqqca,,,,,
ixquidxe,I X K I DX E,ixkidxe,,,,,
ixtepec,I X T E P E K,ixtepec,,,,,
iza,I Z A,iza,,,,,
izá',I Z AH,izaqqq,,,,,
izaaca,I Z AAH K A,izaaca,,,,,
izii,I Z IIH,izii,,,,,
ja,J A,ja,,,,,
ja',J AH,jaqq,,,,,
ja'n,J AH N,jaqqn,,,,,
jacha,J A CH A,jacha,,,,,
jacinto,J A S I N T O,jacinto,,,,,
jacob,J A K O B,jacob,,,,,
jah,J A,jah,,,,,
jaime,J A I M E,jaime,,,,,
jairo,J A I R O,jairo,,,,,
jajajaja,J A J A J A J A,jajajaja,,,,,
jale,J A L E,jale,,,,,
jalón,J A L OH N,jaloqn,,,,,
jardineru,J A R D I N E R U,jardineru,,,,,
jared,J A R E D,jared,,,,,
jarra,J A RF A,jarra,,,,,
jarru,J A RF U,jarru,,,,,
jasón,J A S OH N,jasoqn,,,,,
jaspe,J A S P E,jaspe,,,,,
javier,J A B I E R,javier,,,,,
jazmín,J A Z M IH N,jazmiqn,,,,,
jefe,J E F E,jefe,,,,,
jehová,J E O B AH,jehovaq,,,,,
jeremías,J E R E M IH A S,jeremiqas,,,,,
jericó,J E R I K OH,jericoq,,,,,
jerusalén,J E R U S A L EH N,jerusaleqn,,,,,
jesé,J E S EH,jeseq,,,,,
jesucristu,J E S U K R I S T U,jesucristu,,,,,
jesus,J E S U S,jesus,,,,,
jesús,J E S UH S,jesuqs,,,,,
jezabel,J E Z A B E L,jezabel,,,,,
jimenez,J I M E N E Z,jimenez,,,,,
jinete,J I N E T E,jinete,,,,,
jlaza,J L A Z A,jlaza,,,,,
jma,J M A,jma,,,,,
jmá,J M AH,jmaq,,,,,
jma',J M AH,jmaqq,,,,,
jma'sicarú,J M AH S I K A R UH,jmaqqsicaruq,,,,,
jmaa,J M AAH,jmaa,,,,,
jmaru',J M A R UH,jmaruqq,,,,,
jnadxii,J N A DX IIH,jnadxii,,,,,
jnadxiibe,J N A DX IIH B E,jnadxiibe,,,,,
jnadxiica',J N A DX IIH K AH,jnadxiicaqq,,,,,
jnadxiie,J N A DX IIH E,jnadxiie,,,,,
jnadxiilu',J N A DX IIH L UH,jnadxiiluqq,,,,,
jneza,J N E Z A,jneza,,,,,
jña,J GN A,jnwa,,,,,
jñaa,J GN AAH,jnwaa,,,,,
jñaa',J GN AAH,jnwaaqq,,,,,
jñaa'cabe,J GN AAH K A B E,jnwaaqqcabe,,,,,
jñaabe,J GN AAH B E,jnwaabe,,,,,
jñaabida,J GN AAH B I D A,jnwaabida,,,,,
jñaabidanu,J GN AAH B I D A N U,jnwaabidanu,,,,,
jñaaca',J GN AAH K AH,jnwaacaqq,,,,,
jñaacabe,J GN AAH K A B E,jnwaacabe,,,,,
jñaalu',J GN AAH L UH,jnwaaluqq,,,,,
jñaatu,J GN AAH T U,jnwaatu,,,,,
jñacu,J GN A K U,jnwacu,,,,,
jñana,J GN A N A,jnwana,,,,,
jñebe,J GN E B E,jnwebe,,,,,
jñuua,J GN UUH A,jnwuua,,,,,
jñuuya',J GN UUH Y AH,jnwuuyaqq,,,,,
joel,J O E L,joel,,,,,
jonam,JONAM,jonam,,,,,
jonás,J O N AH S,jonaqs,,,,,
jonathan,J O N A T A N,jonathan,,,,,
jope,J O P E,jope,,,,,
jordán,J O R D AH N,jordaqn,,,,,
jorge,J O R J E,jorge,,,,,
jorim,J O R I M,jorim,,,,,
jose,J O S E,jose,,,,,
josé,J O S EH,joseq,,,,,
josefina,J O S E F I N A,josefina,,,,,
josés,J O S EH S,joseqs,,,,,
josue,J O S U E,josue,,,,,
josué,J O S U EH,josueq,,,,,
joven,J O B E N,joven,,,,,
joyeria,J O Y E R I A,joyeria,,,,,
juan,J U A N,juan,,,,,
juana,J U A N A,juana,,,,,
juanita,J U A N I T A,juanita,,,,,
juanito,J U A N I T O,juanito,,,,,
juchitan,J U CH I T A N,juchitan,,,,,
juchitán,J U CH I T AH N,juchitaqn,,,,,
juchitán,J U CH I T AH N,juchitaqn,,,,,
juchiteco,J U CH I T E K O,juchiteco,,,,,
judá,J U D AH,judaq,,,,,
judas,J U D A S,judas,,,,,
judea,J U D E A,judea,,,,,
judía,J U D IH A,judiqa,,,,,
judíu,J U D IH U,judiqu,,,,,
juegu,J U E G U,juegu,,,,,
juez,J U E Z,juez,,,,,
juiciu,J U I S I U,juiciu,,,,,
julia,J U L I A,julia,,,,,
julio,J U L I O,julio,,,,,
junias,J U N I A S,junias,,,,,
junta,J U N T A,junta,,,,,
juntu,J U N T U,juntu,,,,,
juramentu,J U R A M E N T U,juramentu,,,,,
jurar,J U R A R,jurar,,,,,
jurarbe,J U R A R B E,jurarbe,,,,,
jurarca',J U R A R K AH,jurarcaqq,,,,,
jurardu,J U R A R D U,jurardu,,,,,
jurarlu',J U R A R L UH,jurarluqq,,,,,
jurartu,J U R A R T U,jurartu,,,,,
justicia,J U S T I S I A,justicia,,,,,
justo,J U S T O,justo,,,,,
juzgar,J U Z G A R,juzgar,,,,,
juzgarbe,J U Z G A R B E,juzgarbe,,,,,
juzgarca',J U Z G A R K AH,juzgarcaqq,,,,,
juzgárcabe,J U Z G AH R K A B E,juzgaqrcabe,,,,,
juzgardu,J U Z G A R D U,juzgardu,,,,,
juzgarlu',J U Z G A R L UH,juzgarluqq,,,,,
juzgarnu,J U Z G A R N U,juzgarnu,,,,,
juzgarsaanu,J U Z G A R S AAH N U,juzgarsaanu,,,,,
juzgartu,J U Z G A R T U,juzgartu,,,,,
kike,K I K E,kike,,,,,
kilómetru,K I L OH M E T R U,kiloqmetru,,,,,
kilu,K I L U,kilu,,,,,
la,L A,la,,,,,
lá,L AH,laq,,,,,
la',L AH,laqq,,,,,
lá',L AH,laqqq,,,,,
la'dxi',L AH DX IH,laqqdxiqq,,,,,
la'pa',L AH P AH,laqqpaqq,,,,,
la'ya',L AH Y AH,laqqyaqq,,,,,
laa,L AAH,laa,,,,,
laa'nu,L AAH N U,laaqqnu,,,,,
laabe,L AAH B E,laabe,,,,,
laaca,L AAH K A,laaca,,,,,
laaca',L AAH K AH,laacaqq,,,,,
laacabe,L AAH K A B E,laacabe,,,,,
laacame,L AAH K A M E,laacame,,,,,
laacani,L AAH K A N I,laacani,,,,,
laacasi,L AAH K A S I,laacasi,,,,,
laadi,L AAH D I,laadi,,,,,
laadícabe,L AAH D IH K A B E,laadiqcabe,,,,,
laadinu,L AAH D I N U,laadinu,,,,,
laaditu,L AAH D I T U,laaditu,,,,,
laadu,L AAH D U,laadu,,,,,
laadxu,L AAH DX U,laadxu,,,,,
laame,L AAH M E,laame,,,,,
laana',L AAH N AH,laanaqq,,,,,
laandadu,L AAH N D A D U,laandadu,,,,,
laani,L AAH N I,laani,,,,,
laani',L AAH N IH,laaniqq,,,,,
laanni,L AAH NL I,laanni,,,,,
laanu,L AAH N U,laanu,,,,,
laanula,L AAH N U L A,laanula,,,,,
laapebe,L AAH P E B E,laapebe,,,,,
laapecabe,L AAH P E K A B E,laapecabe,,,,,
laapedu,L AAH P E D U,laapedu,,,,,
laapenu,L AAH P E N U,laapenu,,,,,
laapetu,L AAH P E T U,laapetu,,,,,
laari,L AAH R I,laari,,,,,
laasi,L AAH S I,laasi,,,,,
laasibe,L AAH S I B E,laasibe,,,,,
laasica',L AAH S I K AH,laasicaqq,,,,,
laasicabe,L AAH S I K A B E,laasicabe,,,,,
laasidu,L AAH S I D U,laasidu,,,,,
laasitu,L AAH S I T U,laasitu,,,,,
laatibe,L AAH T I B E,laatibe,,,,,
laatu,L AAH T U,laatu,,,,,
labe,L A B E,labe,,,,,
laca,L A K A,laca,,,,,
laca',L A K AH,lacaqq,,,,,
laca'na',L A K AH N AH,lacaqqnaqq,,,,,
lacabe,L A K A B E,lacabe,,,,,
lácabe,L AH K A B E,laqcabe,,,,,
lácaxa,L AH K A X A,laqcaxa,,,,,
lacha,L A CH A,lacha,,,,,
laché,L A CH EH,lacheq,,,,,
lachiguuya,L A CH I G UUH Y A,lachiguuya,,,,,
lachinanda,L A CH I N A N D A,lachinanda,,,,,
lachindee,L A CH I N D EEH,lachindee,,,,,
lachiné,L A CH I N EH,lachineq,,,,,
lachuu,L A CH UUH,lachuu,,,,,
lachuudxí,L A CH UUH DX IH,lachuudxiq,,,,,
lacuee,L A K U EEH,lacuee,,,,,
lacueechú,L A K U EEH CH UH,lacueechuq,,,,,
lacueza,L A K U E Z A,lacueza,,,,,
lacuí,L A K U IH,lacuiq,,,,,
lacuigá,L A K U I G AH,lacuigaq,,,,,
lacuu,L A K UUH,lacuu,,,,,
lacuunisa,L A K UUH N I S A,lacuunisa,,,,,
lacuusaa,L A K UUH S AAH,lacuusaa,,,,,
lade,L A D E,lade,,,,,
lade',L A D EH,ladeqq,,,,,
ládeca',L AH D E K AH,laqdecaqq,,,,,
ládecabe,L AH D E K A B E,laqdecabe,,,,,
ládedu,L AH D E D U,laqdedu,,,,,
ládenu,L AH D E N U,laqdenu,,,,,
ládetu,L AH D E T U,laqdetu,,,,,
ladi,L A D I,ladi,,,,,
ládibe,L AH D I B E,laqdibe,,,,,
ládicabe,L AH D I K A B E,laqdicabe,,,,,
ládilu',L AH D I L UH,laqdiluqq,,,,,
ládime,L AH D I M E,laqdime,,,,,
ladu,L A D U,ladu,,,,,
ladxa,L A DX A,ladxa,,,,,
ladxe,L A DX E,ladxe,,,,,
ladxe',L A DX EH,ladxeqq,,,,,
ladxi,L A DX I,ladxi,,,,,
ladxidó',L A DX I D OOH,ladxidoqqq,,,,,
ladxido'be,L A DX I D OH B E,ladxidoqqbe,,,,,
ladxidó'be,L A DX I D OH B E,ladxidoqqqbe,,,,,
ladxido'ca',L A DX I D OH K AH,ladxidoqqcaqq,,,,,
ladxidó'cabe,L A DX I D OH K A B E,ladxidoqqqcabe,,,,,
ladxido'do,L A DX I D OH D O,ladxidoqqdo,,,,,
ladxido'lo',L A DX I D OH L OH,ladxidoqqloqq,,,,,
ladxido'no,L A DX I D OH N O,ladxidoqqno,,,,,
ladxido'to,L A DX I D OH T O,ladxidoqqto,,,,,
ladxiduá',L A DX I D U AH,ladxiduaqqq,,,,,
ladxu,L A DX U,ladxu,,,,,
laga,L A G A,laga,,,,,
lagabi,L A G A B I,lagabi,,,,,
lagaca,L A G A K A,lagaca,,,,,
lagacananala'dxi',L A G A K A N A N A L AH DX IH,lagacananalaqqdxiqq,,,,,
lagacané,L A G A K A N EH,lagacaneq,,,,,
lagacu,L A G A K U,lagacu,,,,,
laganna,L A G A NL A,laganna,,,,,
lagannaxhii,L A G A NL A XH IIH,lagannaxhii,,,,,
lagannaxhiisaa,L A G A NL A XH IIH S AAH,lagannaxhiisaa,,,,,
lagapa,L A G A P A,lagapa,,,,,
lagar,L A G A R,lagar,,,,,
lagataná,L A G A T A N AH,lagatanaq,,,,,
lagati,L A G A T I,lagati,,,,,
lagaxha,L A G A XH A,lagaxha,,,,,
lago,L A G O,lago,,,,,
lagó,L A G OH,lagoq,,,,,
lagucaa,L A G U K AAH,lagucaa,,,,,
lagucaachi',L A G U K AAH CH IH,lagucaachiqq,,,,,
lagucaadiaga,L A G U K AAH D I A G A,lagucaadiaga,,,,,
lagucaañee,L A G U K AAH GN EEH,lagucaanwee,,,,,
laguchá,L A G U CH AH,laguchaq,,,,,
laguchaa,L A G U CH AAH,laguchaa,,,,,
laguchii,L A G U CH IIH,laguchii,,,,,
lagucueeza,L A G U K U EEH Z A,lagucueeza,,,,,
lagudii,L A G U D IIH,lagudii,,,,,
lagudiica,L A G U D IIH K A,lagudiica,,,,,
lagué',L A G EH,lagueqqq,,,,,
laguiá,L A G I AH,laguiaq,,,,,
laguiaana,L A G I AAH N A,laguiaana,,,,,
laguiaba,L A G I A B A,laguiaba,,,,,
laguiasa,L A G I A S A,laguiasa,,,,,
laguibani,L A G I B A N I,laguibani,,,,,
laguicaa,L A G I K AAH,laguicaa,,,,,
laguicabi,L A G I K A B I,laguicabi,,,,,
laguichesa,L A G I CH E S A,laguichesa,,,,,
laguidxaagalú,L A G I DX AAH G A L UH,laguidxaagaluq,,,,,
laguidxibi,L A G I DX I B I,laguidxibi,,,,,
laguieche',L A G I E CH EH,laguiecheqq,,,,,
laguiechené,L A G I E CH E N EH,laguiecheneq,,,,,
laguiene,L A G I E N E,laguiene,,,,,
laguietenala'dxi',L A G I E T E N A L AH DX IH,laguietenalaqqdxiqq,,,,,
laguinaaze,L A G I N AAH Z E,laguinaaze,,,,,
laguinaaze',L A G I N AAH Z EH,laguinaazeqq,,,,,
laguinaba',L A G I N A B AH,laguinabaqq,,,,,
laguinabadiidxa',L A G I N A B A D IIH DX AH,laguinabadiidxaqq,,,,,
laguindisa',L A G I N D I S AH,laguindisaqq,,,,,
laguindisalú,L A G I N D I S A L UH,laguindisaluq,,,,,
laguiní',L A G I N IH,laguiniqqq,,,,,
laguini'né,L A G I N IH N EH,laguiniqqneq,,,,,
laguiree,L A G I R EEH,laguiree,,,,,
laguiuu,L A G I UUH,laguiuu,,,,,
laguixele',L A G I X E L EH,laguixeleqq,,,,,
laguizaala'dxi',L A G I Z AAH L AH DX IH,laguizaalaqqdxiqq,,,,,
laguiziidi',L A G I Z IIH D IH,laguiziidiqq,,,,,
lagulá,L A G U L AH,lagulaq,,,,,
lagulaa,L A G U L AAH,lagulaa,,,,,
laguluí',L A G U L U IH,laguluiqqq,,,,,
laguna,L A G U N A,laguna,,,,,
lagunas,L A G U N A S,lagunas,,,,,
lagundaate',L A G U N D AAH T EH,lagundaateqq,,,,,
lagundiibi,L A G U N D IIH B I,lagundiibi,,,,,
lagunduuxe',L A G U N D UUH X EH,lagunduuxeqq,,,,,
laguni,L A G U N I,laguni,,,,,
lagunibiá',L A G U N I B I AH,lagunibiaqqq,,,,,
laguniná,L A G U N I N AH,laguninaq,,,,,
laguquidxi,L A G U K I DX I,lagukidxi,,,,,
laguquixe,L A G U K I X E,lagukixe,,,,,
lagusaana,L A G U S AAH N A,lagusaana,,,,,
lagusaba,L A G U S A B A,lagusaba,,,,,
lagusianda,L A G U S I A N D A,lagusianda,,,,,
lagusibani,L A G U S I B A N I,lagusibani,,,,,
lagusiguuna',L A G U S I G UUH N AH,lagusiguunaqq,,,,,
lagusihuinni,L A G U S I U I NL I,lagusihuinni,,,,,
lagusiidi',L A G U S IIH D IH,lagusiidiqq,,,,,
lagusiniisi,L A G U S I N IIH S I,lagusiniisi,,,,,
lagusisaca,L A G U S I S A K A,lagusisaca,,,,,
lagutiiñe',L A G U T IIH GN EH,lagutiinweqq,,,,,
lagutoo,L A G U T OOH,lagutoo,,,,,
lagutopa,L A G U T O P A,lagutopa,,,,,
laguuna',L A G UUH N AH,laguunaqq,,,,,
laguunané,L A G UUH N A N EH,laguunaneq,,,,,
laguunda',L A G UUH N D AH,laguundaqq,,,,,
laguuti,L A G UUH T I,laguuti,,,,,
laguuya',L A G UUH Y AH,laguuyaqq,,,,,
laguuyadxí,L A G UUH Y A DX IH,laguuyadxiq,,,,,
laguuyagá,L A G UUH Y A G AH,laguuyagaq,,,,,
laguuyasi,L A G UUH Y A S I ,laguuyasi,,,,,
laguxhegue',L A G U XH E G EH,laguxhegueqq,,,,,
laguxhele',L A G U XH E L EH,laguxheleqq,,,,,
laguxhiá,L A G U XH I AH,laguxhiaq,,,,,
laguxhidxiná',L A G U XH I DX I N AH,laguxhidxinaqqq,,,,,
laguxhii,L A G U XH IIH,laguxhii,,,,,
laguxooñe',L A G U X OOH GN EH,laguxoonweqq,,,,,
laguyaa,L A G U Y AAH,laguyaa,,,,,
laguyubi,L A G U Y U B I,laguyubi,,,,,
laguzeete',L A G U Z EEH T EH,laguzeeteqq,,,,,
laguzuhuaa,L A G U Z U U AAH,laguzuhuaa,,,,,
laguzuuba',L A G U Z UUH B AH,laguzuubaqq,,,,,
lahui',L A U IH,lahuiqq,,,,,
laibigueta',L A I B I G E T AH,laibiguetaqq,,,,,
laidxagayaa,L A I DX A G A Y AAH,laidxagayaa,,,,,
laiquiiñe',L A I K IIH GN EH,laikiinweqq,,,,,
lalo,L A L O,lalo,,,,,
lalu',L A L UH,laluqq,,,,,
láma,L AH M A,laqma,,,,,
lamec,L A M E K,lamec,,,,,
lámpara,L AH M P A R A,laqmpara,,,,,
lana,L A N A,lana,,,,,
langosta,L A N G O S T A,langosta,,,,,
lani,L A N I,lani,,,,,
láni,L AH N I,laqni,,,,,
lanibidó',L A N I B I D OH,lanibidoqqq,,,,,
lanni,L A NL I,lanni,,,,,
lanu,L A N U,lanu,,,,,
lanza,L A N Z A,lanza,,,,,
laodicea,L A O D I S E A,laodicea,,,,,
laqui'ba',L A K IH B AH,lakiqqbaqq,,,,,
laquibi,L A K I B I,lakibi,,,,,
laquixe,L A K I X E,lakixe,,,,,
laquixhe,L A K I XH E,lakixhe,,,,,
laquixhedxí,L A K I XH E DX IH,lakixhedxiq,,,,,
lari,L A R I,lari,,,,,
larigueta,L A R I G E T A,larigueta,,,,,
las,L A S,las,,,,,
lasá,L A S AH,lasaq,,,,,
lasea,L A S E A,lasea,,,,,
lasi,L A S I,lasi,,,,,
lasí',L A S IH,lasiqqq,,,,,
lástima,L AH S T I M A,laqstima,,,,,
latá',L A T AH,lataqqq,,,,,
latananda,L A T A N A N D A,latananda,,,,,
latane,L A T A N E,latane,,,,,
latané,L A T A N EH,lataneq,,,,,
late,L A T E,late,,,,,
lategande,L A T E G A N D E,lategande,,,,,
latigaa,L A TI G AAH,latigaa,,,,,
latín,L A T IH N,latiqn,,,,,
latu,L A T U,latu,,,,,
laucaa,L A U K AAH,laucaa,,,,,
laucaaguí,L A U K AAH G IH,laucaaguiq,,,,,
laudi,L A U D I,laudi,,,,,
laugacu,L A U G A K U,laugacu,,,,,
laugapadiuxi,L A U G A P A D I U X I,laugapadiuxi,,,,,
lauguu,L A U G UUH,lauguu,,,,,
laureano,L A U R E A N O,laureano,,,,,
lauriano,L A U R I A N O,lauriano,,,,,
laurita,L A U R I T A,laurita,,,,,
lauxhegue',L A U XH E G EH,lauxhegueqq,,,,,
lauyaa,L A U Y AAH,lauyaa,,,,,
lauyaga,L A U Y A G A,lauyaga,,,,,
laya,L A Y A,laya,,,,,
layá,L A Y AH,layaq,,,,,
láyabe,L AH Y A B E,laqyabe,,,,,
láyaca',L AH Y A K AH,laqyacaqq,,,,,
láyacame,L AH Y A K A M E,laqyacame,,,,,
láyatu,L AH Y A T U,laqyatu,,,,,
layu,L A Y U,layu,,,,,
layú,L A Y UH,layuq,,,,,
lázaro,L AH Z A R O,laqzaro,,,,,
le',L EH,leqq,,,,,
leal,L E A L,leal,,,,,
leche,L E CH E,leche,,,,,
leexhu,L EEH XH U,leexhu,,,,,
legión,L E J I OH N,legioqn,,,,,
leobardo,L E O B A R D O,leobardo,,,,,
leopardo,L E O P A R D O,leopardo,,,,,
lepra,L E P R A,lepra,,,,,
letra,L E T R A,letra,,,,,
letras,L E T R A S,letras,,,,,
letreru,L E T R E R U,letreru,,,,,
letrina,L E T R I N A,letrina,,,,,
levadura,L E B A D U R A,levadura,,,,,
leví,L E B IH,leviq,,,,,
levita,L E B I T A,levita,,,,,
lexu,L E X U,lexu,,,,,
ley,L E Y,ley,,,,,
li,L I,li,,,,,
lí,L IH,liq,,,,,
li'dxu',L IH DX UH,liqqdxuqq,,,,,
liberar,L I B E R A R,liberar,,,,,
libertad,L I B E R T A D,libertad,,,,,
liberto,L I B E R T O,liberto,,,,,
libia,L I B I A,libia,,,,,
libre,L I B R E,libre,,,,,
libru,L I B R U,libru,,,,,
lica,L I K A,lica,,,,,
licaonia,L I K A O N I A,licaonia,,,,,
licaónica,L I K A OH N I K A,licaoqnica,,,,,
licenciadu,L I S E N S I A D U,licenciadu,,,,,
licha,L I CH A,licha,,,,,
licia,L I S I A,licia,,,,,
licuadora,L I K U A D O R A,licuadora,,,,,
lida,L I D A,lida,,,,,
líder,L IH D E R,liqder,,,,,
lidia,L I D I A,lidia,,,,,
lidxe',L I DX EH,lidxeqq,,,,,
lidxi,L I DX I,lidxi,,,,,
lidxibe,L I DX I B E,lidxibe,,,,,
lídxibe,L IH DX I B E,liqdxibe,,,,,
lidxibedu,L I DX I B E  D U,lidxibedu,,,,,
lídxica',L IH DX I K AH,liqdxicaqq,,,,,
lídxicabe,L IH DX I K A B E,liqdxicabe,,,,,
lídxidu,L IH DX I D U,liqdxidu,,,,,
lídxilu',L IH DX I L UH,liqdxiluqq,,,,,
lidxinu,L I DX I N U,lidxinu,,,,,
lídxinu,L IH DX I N U,liqdxinu,,,,,
lídxitu,L IH DX I T U,liqdxitu,,,,,
lidxu,L I DX U,lidxu,,,,,
lidxu',L I DX UH,lidxuqq,,,,,
lii,L IIH,lii,,,,,
liibe',L IIH B EH,liibeqq,,,,,
liibi,L IIH B I,liibi,,,,,
liibibe,L IIH B I B E,liibibe,,,,,
liidxi,L IIH DX I,liidxi,,,,,
lina,L I N A,lina,,,,,
linares,L I N A R E S,linares,,,,,
linga,L I N G A,linga,,,,,
lino,L I N O,lino,,,,,
lión,L I OH N,lioqn,,,,,
lipa,L I P A,lipa,,,,,
líquidu,L IH K I D U,liqkidu,,,,,
liriu,L I R I U,liriu,,,,,
lisaa,L I S AAH,lisaa,,,,,
lisanias,L I S A N I A S,lisanias,,,,,
lisias,L I S I A S,lisias,,,,,
listra,L I S T R A,listra,,,,,
listu,L I S T U,listu,,,,,
litru,L I T R U,litru,,,,,
litu,L I T U,litu,,,,,
llanu,Y A N U,llanu,,,,,
llave,Y A B E,llave,,,,,
llego,Y E G O,llego,,,,,
llevar,Y E B A R,llevar,,,,,
lo,L O,lo,,,,,
